SD7037-092-88 12%t 1c
 0.9999998    -0.0003309
 0.9986060    -0.0002307
 0.9962075    -0.0000457
 0.9933150     0.0002017
 0.9897356     0.0005392
 0.9851836     0.0010095
 0.9791773     0.0016865
 0.9710541     0.0026806
 0.9602775     0.0040961
 0.9470792     0.0059437
 0.9323755     0.0081060
 0.9168908     0.0104567
 0.9011706     0.0128869
 0.8854675     0.0153336
 0.8698004     0.0177745
 0.8541581     0.0201972
 0.8385516     0.0225861
 0.8229838     0.0249294
 0.8074380     0.0272201
 0.7918894     0.0294573
 0.7763146     0.0316411
 0.7606943     0.0337739
 0.7450219     0.0358603
 0.7293066     0.0379027
 0.7135673     0.0398991
 0.6978169     0.0418466
 0.6820584     0.0437439
 0.6662888     0.0455908
 0.6505067     0.0473867
 0.6347143     0.0491310
 0.6189159     0.0508217
 0.6031159     0.0524568
 0.5873185     0.0540347
 0.5715273     0.0555533
 0.5557442     0.0570101
 0.5399689     0.0584026
 0.5242002     0.0597285
 0.5084372     0.0609853
 0.4926796     0.0621706
 0.4769284     0.0632820
 0.4611864     0.0643168
 0.4454582     0.0652717
 0.4297501     0.0661425
 0.4140667     0.0669238
 0.3984084     0.0676108
 0.3827720     0.0681999
 0.3671550     0.0686881
 0.3515601     0.0690692
 0.3359946     0.0693437
 0.3204670     0.0695071
 0.3049823     0.0695534
 0.2895425     0.0694759
 0.2741507     0.0692677
 0.2588148     0.0689215
 0.2435472     0.0684284
 0.2283600     0.0677772
 0.2132615     0.0669553
 0.1982591     0.0659496
 0.1833686     0.0647504
 0.1686158     0.0633507
 0.1540322     0.0617437
 0.1396464     0.0599191
 0.1254924     0.0578656
 0.1116318     0.0555823
 0.0981476     0.0530390
 0.0851009     0.0500726
 0.0725332     0.0467077
 0.0606483     0.0430314
 0.0497796     0.0391895
 0.0400268     0.0352880
 0.0313444     0.0312449
 0.0241367     0.0272921
 0.0185749     0.0237706
 0.0142523     0.0206111
 0.0107452     0.0176737
 0.0078308     0.0148918
 0.0054659     0.0123493
 0.0035954     0.0100376
 0.0021680     0.0077388
 0.0011488     0.0057507
 0.0004864     0.0035507
 0.0001538     0.0013814
 0.0001411    -0.0009166
 0.0004463    -0.0031128
 0.0011004    -0.0052602
 0.0021693    -0.0072202
 0.0037058    -0.0093895
 0.0057741    -0.0114421
 0.0084459    -0.0136719
 0.0117468    -0.0160828
 0.0157855    -0.0186505
 0.0206115    -0.0212915
 0.0264250    -0.0240205
 0.0338114    -0.0269634
 0.0436197    -0.0301729
 0.0557484    -0.0334889
 0.0688689    -0.0365284
 0.0828072    -0.0392313
 0.0976029    -0.0416094
 0.1128456    -0.0435376
 0.1282244    -0.0451241
 0.1437290    -0.0464539
 0.1593895    -0.0475591
 0.1751734    -0.0484682
 0.1910311    -0.0491981
 0.2069379    -0.0497629
 0.2228915    -0.0501751
 0.2388909    -0.0504477
 0.2549296    -0.0505933
 0.2709989    -0.0506225
 0.2870926    -0.0505444
 0.3032083    -0.0503656
 0.3193449    -0.0500925
 0.3354996    -0.0497310
 0.3516668    -0.0492863
 0.3678405    -0.0487641
 0.3840179    -0.0481653
 0.4002001    -0.0474960
 0.4163915    -0.0467587
 0.4325947    -0.0459572
 0.4488095    -0.0450963
 0.4650325    -0.0441807
 0.4812599    -0.0432140
 0.4974887    -0.0421986
 0.5137168    -0.0411369
 0.5299432    -0.0400311
 0.5461675    -0.0388837
 0.5623895    -0.0376969
 0.5786094    -0.0364729
 0.5948265    -0.0352133
 0.6110386    -0.0339195
 0.6272427    -0.0325928
 0.6434361    -0.0312349
 0.6596181    -0.0298478
 0.6757894    -0.0284332
 0.6919508    -0.0269921
 0.7081010    -0.0255264
 0.7242358    -0.0240380
 0.7403503    -0.0225302
 0.7564413    -0.0210061
 0.7725080    -0.0194665
 0.7885519    -0.0179108
 0.8045764    -0.0163400
 0.8205862    -0.0147583
 0.8365822    -0.0131712
 0.8525528    -0.0115884
 0.8684760    -0.0100234
 0.8843317    -0.0084926
 0.9001091    -0.0070115
 0.9157706    -0.0055980
 0.9311957    -0.0042768
 0.9459941    -0.0030964
 0.9593805    -0.0021295
 0.9703759    -0.0014352
 0.9787522    -0.0009836
 0.9849511    -0.0007050
 0.9896152    -0.0005333
 0.9932550    -0.0004289
 0.9961803    -0.0003695
 0.9985977    -0.0003410
 0.9999998    -0.0003309
