SD7037-092-88 10%t 2c
 0.9999999    -0.0001631
 0.9986061    -0.0000276
 0.9962076     0.0002168
 0.9933152     0.0005317
 0.9897358     0.0009485
 0.9851838     0.0015156
 0.9791776     0.0023156
 0.9710545     0.0034672
 0.9602780     0.0050742
 0.9470798     0.0071338
 0.9323762     0.0095097
 0.9168916     0.0120618
 0.9011715     0.0146714
 0.8854685     0.0172715
 0.8698014     0.0198405
 0.8541593     0.0223684
 0.8385528     0.0248425
 0.8229850     0.0272524
 0.8074392     0.0295921
 0.7918907     0.0318623
 0.7763159     0.0340643
 0.7606956     0.0362016
 0.7450231     0.0382801
 0.7293078     0.0403040
 0.7135686     0.0422728
 0.6978182     0.0441846
 0.6820596     0.0460390
 0.6662900     0.0478361
 0.6505079     0.0495762
 0.6347155     0.0512589
 0.6189170     0.0528829
 0.6031170     0.0544464
 0.5873196     0.0559478
 0.5715284     0.0573851
 0.5557452     0.0587555
 0.5399699     0.0600563
 0.5242012     0.0612854
 0.5084380     0.0624403
 0.4926804     0.0635191
 0.4769292     0.0645192
 0.4611871     0.0654381
 0.4454588     0.0662727
 0.4297507     0.0670189
 0.4140672     0.0676718
 0.3984089     0.0682268
 0.3827724     0.0686805
 0.3671554     0.0690301
 0.3515604     0.0692698
 0.3359948     0.0694010
 0.3204671     0.0694202
 0.3049824     0.0693212
 0.2895425     0.0690977
 0.2741506     0.0687424
 0.2588146     0.0682482
 0.2435469     0.0676064
 0.2283597     0.0668055
 0.2132611     0.0658329
 0.1982586     0.0646757
 0.1833680     0.0633246
 0.1686152     0.0617745
 0.1540315     0.0600206
 0.1396456     0.0580566
 0.1254915     0.0558761
 0.1116309     0.0534865
 0.0981466     0.0508754
 0.0850999     0.0478688
 0.0725322     0.0444668
 0.0606473     0.0407711
 0.0497786     0.0369337
 0.0400258     0.0330633
 0.0313434     0.0291004
 0.0241357     0.0252721
 0.0185740     0.0218958
 0.0142515     0.0188796
 0.0107444     0.0160771
 0.0078301     0.0134125
 0.0054653     0.0109827
 0.0035949     0.0088348
 0.0021675     0.0067600
 0.0011485     0.0050108
 0.0004862     0.0031663
 0.0001538     0.0013495
 0.0001413    -0.0005664
 0.0004466    -0.0023892
 0.0011009    -0.0041529
 0.0021700    -0.0057058
 0.0037068    -0.0073323
 0.0057753    -0.0087963
 0.0084475    -0.0103095
 0.0117488    -0.0119497
 0.0157879    -0.0137014
 0.0206144    -0.0154946
 0.0264283    -0.0173200
 0.0338152    -0.0192388
 0.0436241    -0.0212604
 0.0557534    -0.0232870
 0.0688745    -0.0250944
 0.0828134    -0.0266602
 0.0976095    -0.0280190
 0.1128527    -0.0290716
 0.1282319    -0.0298612
 0.1437369    -0.0304650
 0.1593977    -0.0309163
 0.1751818    -0.0312407
 0.1910397    -0.0314540
 0.2069468    -0.0315684
 0.2229006    -0.0315930
 0.2389001    -0.0315359
 0.2549390    -0.0314051
 0.2710084    -0.0312067
 0.2871022    -0.0309461
 0.3032180    -0.0306273
 0.3193547    -0.0302541
 0.3355094    -0.0298299
 0.3516766    -0.0293572
 0.3678503    -0.0288414
 0.3840276    -0.0282837
 0.4002099    -0.0276884
 0.4164012    -0.0270575
 0.4326043    -0.0263936
 0.4488190    -0.0257001
 0.4650420    -0.0249803
 0.4812692    -0.0242368
 0.4974979    -0.0234711
 0.5137259    -0.0226846
 0.5299521    -0.0218792
 0.5461762    -0.0210566
 0.5623981    -0.0202184
 0.5786178    -0.0193658
 0.5948347    -0.0184995
 0.6110467    -0.0176200
 0.6272505    -0.0167281
 0.6434437    -0.0158250
 0.6596254    -0.0149127
 0.6757965    -0.0139927
 0.6919577    -0.0130667
 0.7081076    -0.0121363
 0.7242422    -0.0112037
 0.7403563    -0.0102725
 0.7564470    -0.0093465
 0.7725134    -0.0084289
 0.7885571    -0.0075214
 0.8045812    -0.0066266
 0.8205907    -0.0057488
 0.8365862    -0.0048932
 0.8525565    -0.0040667
 0.8684793    -0.0032790
 0.8843347    -0.0025430
 0.9001116    -0.0018711
 0.9157727    -0.0012743
 0.9311974    -0.0007631
 0.9459955    -0.0003567
 0.9593815    -0.0000781
 0.9703767     0.0000646
 0.9787528     0.0001075
 0.9849515     0.0000959
 0.9896155     0.0000594
 0.9932552     0.0000085
 0.9961804    -0.0000521
 0.9985978    -0.0001185
 0.9999999    -0.0001631
